id,name,zipcode,smart_location,country,latitude,longitude
6962648,Terraza de Flor,8013,"Barcelona, Spain",Spain,41.39415,2.17966
6976569,Large Quadruple Room,8010,"Barcelona, Spain",Spain,41.3908,2.17419
6976716,Classic Suite,8010,"Barcelona, Spain",Spain,41.39108,2.17268
6991928,Double Private Room in Sagrada Flia,8013,"Barcelona, Spain",Spain,41.40047,2.17148
6999896,Barcelona4Nights Sants Station,8014,"Barcelona, Spain",Spain,41.3827,2.13699
7003476,Nice room in Plaza Espanya!,8004,"Barcelona, Spain",Spain,41.3696,2.14168
7003642,Modern apartment with terrace,8025,"Barcelona, Spain",Spain,41.40774,2.16687
7015011,SUNNY & MODERNIST APARTMENT FOR GROUPS IN CENTER,8007,"Barcelona, Spain",Spain,41.38902,2.16271
7015352,Комната с хорошим видом из окна,8026,"Barcelona, Spain",Spain,41.40596,2.18483
7045285,"Charming & central 1-bedroom, rooftop terrace, AC",2015,"Barcelona, Spain",Spain,41.37619,2.16161
7045286,"Sunny, central, AC, charming flat with balcony 1",8015,"Barcelona, Spain",Spain,41.37517,2.16015
7060495,Carrer de Sants,8028,"Barcelona, Spain",Spain,41.37579,2.1341
7062775,Chambre double donnant sur terrasse,8001,"Barcelona, Spain",Spain,41.37804,2.16467
7067195,INLAND ROOM,8003,"Barcelona, Spain",Spain,41.38809,2.18359
7070893,Cozy room in Gracia! :),8006,"Barcelona, Spain",Spain,41.40121,2.14773
7081269,Spacious room in the heart of Bcn,8003,"Barcelona, Spain",Spain,41.38773,2.17501
7081353,Sunny Pujades,8005,"Barcelona, Spain",Spain,41.40271,2.20341
7087078,Marvelous Napols,8025,"Barcelona, Spain",Spain,41.40411,2.16933
7087498,Room in great location by the beach,8005,"Barcelona, Spain",Spain,41.38985,2.1953
7098780,Double room in a shared flat.,8002,"Barcelona, Spain",Spain,41.38232,2.17631
7105437,"O,O Interior Room Bonita! JAN-MAR '19. 355€/month",8026,"Barcelona, Spain",Spain,41.41175,2.18542
7112746,Tranquila Habitación centrica,8036,"Barcelona, Spain",Spain,41.38674,2.15505
7113910,Cozy room with private balcony,8011,"Barcelona, Spain",Spain,41.38658,2.16222
7120827,Barcelona - Loft Parc Guell,8024,"Barcelona, Spain",Spain,41.40983,2.16026
7121048,Luminescent Attic Consell de Cent,8013,"Barcelona, Spain",Spain,41.40046,2.17686
7126414,Magnífico apartamento con terraza,8014,"Barcelona, Spain",Spain,41.37399,2.14294
7135818,Sunny double room in El Born,8003,"Barcelona, Spain",Spain,41.38274,2.18198
7140630,Habitación doble en el centro deBCN,8003,"Barcelona, Spain",Spain,41.38449,2.17826
7142868,Suite in Atico con terrazza di 50mq,8011,"Barcelona, Spain",Spain,41.39654,2.14881
7153700,COOL AND GOOD LOCATION!,8002,"Barcelona, Spain",Spain,41.37956,2.17811
7154153,Habitacion N#5  con baño privado,8005,"Barcelona, Spain",Spain,41.39857,2.20448
7168578,Habitacion individual para 1 person,8013,"Barcelona, Spain",Spain,41.40325,2.18166
7170725,Suite w/ pvt bathroom & pool by the beach,8005,"Barcelona, Spain",Spain,41.4003,2.2065
7186328,Sunny Appartment by Ramblas,8001,"Barcelona, Spain",Spain,41.38153,2.16725
7187653,MODERN APART. IN THE CENTER - 3 BEDROOM- BLANCA,8036,"Barcelona, Spain",Spain,41.39275,2.15111
7197528,Single room with sunny balcony and desk.,8004,"Barcelona, Spain",Spain,41.37393,2.16459
7208586,Alquilo preciosa habitacion en l'Eixample izqdo,8015,"Barcelona, Spain",Spain,41.38004,2.14796
7217897,habitacion 3  matrimonio,8018,"Barcelona, Spain",Spain,41.39991,2.18989
7219763,Lovely & Bright Flat in Poblenou,8005,"Barcelona, Spain",Spain,41.40099,2.19527
7224835,Wide room next to Sagrada Familia,8013,"Barcelona, Spain",Spain,41.40005,2.17949
7230117,"2 1 NICE! AC, WIFI, SUNNY",8024,"Barcelona, Spain",Spain,41.41097,2.15964
7243058,Central Tranquil Spacious Comfort! 3 bedrooms,8015,"Barcelona, Spain",Spain,41.37935,2.15618
7250909,CENTRO HABITACION DOBLE,,"Barcelona, Spain",Spain,41.38977,2.17564
7267087,Spacious room in the heart of BCN,8001,"Barcelona, Spain",Spain,41.37869,2.17041
7268481,"New!Central & charming, wifi *Bcn*",8008,"Barcelona, Spain",Spain,41.39174,2.1571
7283830,Habitación doble en Sagrada Familia,8025,"Barcelona, Spain",Spain,41.40835,2.17553
7284420,2 independent rooms incl own bath +,8028,"Barcelona, Spain",Spain,41.38312,2.12714
7289382,Homely and Cozy Rooms,8028,"Barcelona, Spain",Spain,41.38055,2.13173
7290475,Private room with bunk beds for a one o two people,8018,"Barcelona, Spain",Spain,41.39938,2.1901
7301264,Double room,8023,"Barcelona, Spain",Spain,41.40603,2.14626
7303112,Habitación doble cama king size,8018,"Barcelona, Spain",Spain,41.40099,2.1894
7315991,Room with private bathroom in great location,8013,"Barcelona, Spain",Spain,41.39697,2.1796
7316755,Habitación acogedora con mucha luz,8038,"Barcelona, Spain",Spain,41.37745,2.17126
7332172,nanas - Only 8 min. walking from Paseo de Gracia!,8029,"Barcelona, Spain",Spain,41.39362,2.14729
7333404,AWESOME SEA VIEWS IN BARCELONA,8019,"Barcelona, Spain",Spain,41.40277,2.212
7348053,Coconut - Only 8min. walking from Paseo de Gracia!,8021,"Barcelona, Spain",Spain,41.39325,2.14931
7352850,Double room in attic with terrace,8021,"Barcelona, Spain",Spain,41.39593,2.14305
7355424,Next to the University UPC!,8028,"Barcelona, Spain",Spain,41.37623,2.11455
7355769,Maravillosa Habitación en Resi,8037,"Barcelona, Spain",Spain,41.39692,2.16139
7376321,Double room in Gracia - Diagonal,8012,"Barcelona, Spain",Spain,41.39955,2.15838
7382539,Double room in Barcelona center,8011,"Barcelona, Spain",Spain,41.38267,2.16174
7396890,So special room in Barcelona!,8001,"Barcelona, Spain",Spain,41.37894,2.16842
7397610,Modern 3 Bedroom Apartment in Gràcia,8025,"Barcelona, Spain",Spain,41.40741,2.16342
7431713,"Big, cozy double room in Barcelona",8023,"Barcelona, Spain",Spain,41.42028,2.15044
7431940,Modern 2 bedroom property with Parking & WIFI,8035,"Barcelona, Spain",Spain,41.43313,2.14941
7437270,private room in Sants Estació,8029,"Barcelona, Spain",Spain,41.38217,2.14203
7443500,Room in Rambla del Poblenou!,8005,"Barcelona, Spain",Spain,41.40079,2.19998
7451229,La Bonanova - Sant Gervasi,8022,"Barcelona, Spain",Spain,41.40485,2.13639
7451639,Double room close Sagrada Familia,8025,"Barcelona, Spain",Spain,41.41092,2.17073
7466870,Duplex in Barceloneta 1!,8003,"Barcelona, Spain",Spain,41.37836,2.18842
7470346,Gothic apartment in the city center,8002,"Barcelona, Spain",Spain,41.38031,2.17578
7490098,City Center Studio Gracia 1,8012,"Barcelona, Spain",Spain,41.40027,2.15886
7490942,"Habitación en Poble Sec, Bcn-240 eu",8004,"Barcelona, Spain",Spain,41.372,2.16448
7494898,ROOM LA RAMBLA,8001,"Barcelona, Spain",Spain,41.38148,2.17222
7497227,Penthouse,8014,"Barcelona, Spain",Spain,41.38284,2.13464
7508622,EIXAMPLE ROOM - PRIVATE BATHROOM,8011,"Barcelona, Spain",Spain,41.38759,2.16135
7508630,Large double bedroom in city center,8002,"Barcelona, Spain",Spain,41.38238,2.1744
7515229,Barcelona- Eixample-Poble Sec,8015,"Barcelona, Spain",Spain,41.3753,2.15795
7516073,Escorial Apartment,8024,"Barcelona, Spain",Spain,41.40704,2.1621
7521369,APARTMENT GIRASOL PENTHOUSE TERRACED 2BD 1BTH,8041,"Barcelona, Spain",Spain,41.41582,2.17999
7521798,Cozy room in Sagrada Familia!!,8009,"Barcelona, Spain",Spain,41.39806,2.17037
7529832,Spacious apartment for 7 people with 3 bathrooms!~,8006,"Barcelona, Spain",Spain,41.39563,2.14933
7534974,Double sofa bed in a living room. Very centric!,8015,"Barcelona, Spain",Spain,41.37838,2.15345
7555206,Habitación doble en Sants,8028,"Barcelona, Spain",Spain,41.3748,2.12704
7555948,14fs NEW 2 BDR FLAT SAGRADA FAMILIA,8025,"Barcelona, Spain",Spain,41.40366,2.17096
7562579,Grove Barcelona Centre,8015,"Barcelona, Spain",Spain,41.37818,2.15894
7563266,viz2 GREAT BEDROOM-LAAAAARGE TERRACE,8027,"Barcelona, Spain",Spain,41.41462,2.1889
7576103,Amazing room in Sagrada Familia,8025,"Barcelona, Spain",Spain,41.40425,2.17182
7576967,Double Room with Balcony - Center,8002,"Barcelona, Spain",Spain,41.38208,2.17658
7586595,CheapCosy double room in the center,8007,"Barcelona, Spain",Spain,41.38822,2.16073
7586806,Apartment Poble Nou,8005,"Barcelona, Spain",Spain,41.39577,2.19826
7592366,BIG COOL ROOM IN THE HEART OF BCN,8002,"Barcelona, Spain",Spain,41.37927,2.17976
7593516,Bailey's Barcelona B&B!!,8013,"Barcelona, Spain",Spain,41.39914,2.17434
7605992,Room with PRIVATE Bathroom,8033,"Barcelona, Spain",Spain,41.45413,2.18347
7607240,Bright bedroom with one double bed in Gràcia.,8012,"Barcelona, Spain",Spain,41.39764,2.15743
7610905,Cosy&Bright flat near Plaza Cat.Sleeps 6 -Coli 130,8007,"Barcelona, Spain",Spain,41.38908,2.1672
7612210,Habitación doble en Gracia,8025,"Barcelona, Spain",Spain,41.40768,2.16685
7619558,Refurbished apartment in high Raval,8001,"Barcelona, Spain",Spain,41.38298,2.16792
7625392,1216 - Forum Gardens Apartment,8019,"Barcelona, Spain",Spain,41.4035,2.21103
7628374,21cc LARGE FLAT BY PASSEIG GRACIA!,8009,"Barcelona, Spain",Spain,41.39432,2.1687
7628496,321cc LARGE FLAT BY PASSEIG GRACIA!,8009,"Barcelona, Spain",Spain,41.39275,2.16901
7631877,Habitacion con cama individual,8023,"Barcelona, Spain",Spain,41.41005,2.14618
7634833,Your privileged view from Gracia,8023,"Barcelona, Spain",Spain,41.40534,2.15042
7642612,cozy room ... in great location!,8002,"Barcelona, Spain",Spain,41.37966,2.17497
7647401,I love Gracia! (bcn),8012,"Barcelona, Spain",Spain,41.40121,2.15769
7656806,Habitación DOBLE SOLEADA Barcelona,8020,"Barcelona, Spain",Spain,41.41724,2.19576
7658508,Alquiler de habitaciones,8027,"Barcelona, Spain",Spain,41.41677,2.18544
7663286,Unique Cozy Scenic Penthouse in the centre,8004,"Barcelona, Spain",Spain,41.37264,2.14954
7667259,Luminous room near FC Barcelona std,8028,"Barcelona, Spain",Spain,41.38311,2.1312
7671463,ROOM WITH PRIVATE BATHROOM (CENTER),8015,"Barcelona, Spain",Spain,41.37702,2.16129
7674436,Spacious bedroom in Barcelona,8036,"Barcelona, Spain",Spain,41.39007,2.15593
7688164,Piso Centrico Barcelona,8003,"Barcelona, Spain",Spain,41.3873,2.17561
7689286,Apartment with  large terrace.   HUTB 004080,8009,"Barcelona, Spain",Spain,41.39573,2.16612
7697720,Nice apartment near Camp Nou - A/C and Wifi,8903,"L'Hospitalet de Llobregat, Spain",Spain,41.3748,2.12422
7701372,Beach arquitect reformed apartment1,8003,"Barcelona, Spain",Spain,41.37759,2.19078
7721510,Chambre lit double avec balcon,8029,"Barcelona, Spain",Spain,41.39022,2.14413
7724990,Lovely room in the heart of Barcelona,8015,"Barcelona, Spain",Spain,41.3835,2.16164
7731697,The Gaudi Suites I,8009,"Barcelona, Spain",Spain,41.39618,2.16726
7736446,Lovely flat next to Sagrada Familia,8013,"Barcelona, Spain",Spain,41.40537,2.18037
7739371,Cosy room in Barcelona center,8001,"Barcelona, Spain",Spain,41.38223,2.16424
7739629,Large Room with Balcony and Terrace,8012,"Barcelona, Spain",Spain,41.40368,2.15572
7745595,Double room barcelona,8002,"Barcelona, Spain",Spain,41.38163,2.17826
7746652,Cozy room Plaza España with terrace,8014,"Barcelona, Spain",Spain,41.36963,2.14377
7760980,ROOM ON BARCELONA CENTRE (BORN),8003,"Barcelona, Spain",Spain,41.38527,2.17964
7766400,"Central room close to the beach, eco friendly",8005,"Barcelona, Spain",Spain,41.39201,2.19044
7777757,Cosy Bedroom next to Parc Guell,8023,"Barcelona, Spain",Spain,41.41204,2.14801
7779256,HAB INDIVIDUAL GAUDI PLAYA EIXAMPLE,8013,"Barcelona, Spain",Spain,41.39947,2.17782
7787827,SUPER CENTRIC ROOM & BEST PRICE!!!,8003,"Barcelona, Spain",Spain,41.38878,2.17998
7792646,Cozy Private Room with Terrace,8026,"Barcelona, Spain",Spain,41.41158,2.1835
7817372,"Big Terrace, supercentral, wide with 3 bedrooms.",8011,"Barcelona, Spain",Spain,41.38243,2.16298
7817899,Great location with cozy terrace!,8001,"Barcelona, Spain",Spain,41.38109,2.16329
7825059,TRANQUILA HABITACION PRIVADA-2,8042,"Barcelona, Spain",Spain,41.44275,2.17533
7825484,Sunny & Comfortable Big Room,8037,"Barcelona, Spain",Spain,41.40106,2.17012
7837343,Attic with views,8004,"Barcelona, Spain",Spain,41.37488,2.16068
7838608,Luxury bedroom near Plaza Cataluña,8011,"Barcelona, Spain",Spain,41.38362,2.16305
7849007,"Supercentral, 3 bedroom apartment, fast internet.",8011,"Barcelona, Spain",Spain,41.38292,2.16213
7849235,2 chambres Pour 4 personnes,8002,"Barcelona, Spain",Spain,41.37914,2.17607
7854497,Luminous Apartment next to Arc de Triomf,8013,"Barcelona, Spain",Spain,41.3942,2.18022
7854951,Sunny and quiet single room,8004,"Barcelona, Spain",Spain,41.37159,2.16465
7864741,Spacious Doble Room/Quiet district,8029,"Barcelona, Spain",Spain,41.39004,2.14585
7867341,2BD apartment near Sagrada Familia,8026,"Barcelona, Spain",Spain,41.41185,2.17718
7879061,Habitacion a 10 minutos de la playa,8005,"Barcelona, Spain",Spain,41.39945,2.19741
7879795,"CENTRAL ROOM. DOUBLE BED, SUNNY BEDROOM WITH BALCONY.",8004,"Barcelona, Spain",Spain,41.37174,2.1677
7894510,Habitación doble centro Barcelona,8001,"Barcelona, Spain",Spain,41.38286,2.17024
7900479,1pan HAPPY & QUIET 3 BEDR & 2 BATHR APARTMENT,8013,"Barcelona, Spain",Spain,41.39623,2.17795
7919537,Room+private livingroom and balcony,8003,"Barcelona, Spain",Spain,41.38404,2.18018
7927628,BED IN NICE MIXED DORMITORY  IN CITY CENTER 4 PERS,8036,"Barcelona, Spain",Spain,41.39201,2.15484
7936080,Alquilo Bonita Habitación Doble,8028,"Barcelona, Spain",Spain,41.37609,2.12585
7941553,Ap. 2 minutes away from the beach,8003,"Barcelona, Spain",Spain,41.37953,2.1909
7948481,Unique & Great location. Fira Montjuic.,8004,"Barcelona, Spain",Spain,41.37449,2.16429
7953354,Comfortable and economic flat in the city center,8004,"Barcelona, Spain",Spain,41.37282,2.16265
7965130,PRIVATE ROOM FOR 8 PERSONS IN HEART OF BARCELONA !,8036,"Barcelona, Spain",Spain,41.39206,2.15429
7965883,ENTIRE ROOM IN HEART OF BARCELONA FOR 6 PERSONS !,8036,"Barcelona, Spain",Spain,41.39204,2.15372
7967654,HABITACION CENTRO DE BARCELONA,8003,"Barcelona, Spain",Spain,41.38661,2.17802
7968185,BED IN LOVELY MIXED 4P DORMITORY BARCELONA CENTER,8036,"Barcelona, Spain",Spain,41.39284,2.15275
7977004,Huge and Classy Barcelona centre,8037,"Barcelona, Spain",Spain,41.39918,2.163
7977915,Catalan golden dreams,8011,"Barcelona, Spain",Spain,41.38718,2.15777
7985620,tafs WITH TERRACE SAGRADA FAMILIA,8025,"Barcelona, Spain",Spain,41.40344,2.17106
7986159,pid MODERN 2 BED & 2 BATH FLAT NEXT OLD TOWN,8011,"Barcelona, Spain",Spain,41.38434,2.16087
7998100,GRAN VIA EXPERIENCE,8004,"Barcelona, Spain",Spain,41.37207,2.1444
7998174,nap1 HAPPY & QUIET 3 BEDROOM & 2 BATHROOMS FLAT,8013,"Barcelona, Spain",Spain,41.39647,2.17679
8013090,Rambutan - Only 8min. walking from Paseo de Gracia,8021,"Barcelona, Spain",Spain,41.39453,2.14824
8020706,Incredible Lounge terrace best area,8015,"Barcelona, Spain",Spain,41.37631,2.16265
8025186,Gotico / Santa Caterina - 3 hab,8003,"Barcelona, Spain",Spain,41.38537,2.17739
8029780,BIG ROOM  IN VINTAGE HOUSE,8004,"Barcelona, Spain",Spain,41.37228,2.16354
8034052,Comfortable  and Cozy Room,,"Barcelona, Spain",Spain,41.37911,2.15178
8038658,Room + private bathroom,,"Barcelona, Spain",Spain,41.38041,2.15175
8045986,Cutest bedroom 2pax with bathroom 8,8011,"Barcelona, Spain",Spain,41.38493,2.16257
8048616,Olympic Village Beach Studio 5,8005,"Barcelona, Spain",Spain,41.39219,2.19796
8058619,Espaciosa habitación doble en piso con terraza,8006,"Barcelona, Spain",Spain,41.39914,2.1494
8060075,Sagrada Familia - 10 minutes walking,8013,"Barcelona, Spain",Spain,41.39684,2.17499
8074942,Comfort on La Rambla - Tallers,8001,"Barcelona, Spain",Spain,41.38383,2.17065
8075195,"Luxury Bcn center, 9pers,3 bath -Ta",8007,"Barcelona, Spain",Spain,41.38923,2.16251
8076050,Huge luxury flat near Plza Cat. Sleeps 12- Coli 23,8007,"Barcelona, Spain",Spain,41.38891,2.1673
8077110,pid MODERN 1 BED FLAT NEXT OLD TOWN,8011,"Barcelona, Spain",Spain,41.38426,2.15958
8078954,"Luxury duplex Catalunya Sq, City centre 5 people",8002,"Barcelona, Spain",Spain,41.38515,2.17166
8083851,"Spacious, Cosy Room",8041,"Barcelona, Spain",Spain,41.42144,2.17745
8101640,Stylish & Quiet 1bd St Antoni Raval,8001,"Barcelona, Spain",Spain,41.37789,2.16412
8109648,Spacious & comfy room - central BCN,8003,"Barcelona, Spain",Spain,41.38419,2.18019
8122193,Cozy bedroom in the heart of Gotic,8002,"Barcelona, Spain",Spain,41.38053,2.17545
8124491,Big Room in a bright Flat,8011,"Barcelona, Spain",Spain,41.38267,2.1593
8138792,fdr NICE 2 BEDR FLAT MAX 6 PEOPLE!,8023,"Barcelona, Spain",Spain,41.41816,2.15001
8147685,Spacious bedroom close to centre,8004,"Barcelona, Spain",Spain,41.37416,2.16152
8156433,Comfortable double bed-room,8036,"Barcelona, Spain",Spain,41.3896,2.15607
8158099,We share our sunny home,8006,"Barcelona, Spain",Spain,41.3989,2.14407
8181779,Sagrada Familia / Sant Pau - 4 hab,8025,"Barcelona, Spain",Spain,41.40962,2.1733
8181912,2 Bedrooms central and with nice Terrace in Gracia,8012,"Barcelona, Spain",Spain,41.40093,2.15939
8207551,Room in Sant Antoni huge terrasse,8001,"Barcelona, Spain",Spain,41.38084,2.16384
8207999,Big bedroom with huge terrasse,8001,"Barcelona, Spain",Spain,41.38083,2.16385
8215716,2 bedrooms and terrace near Gaudi Parc,8023,"Barcelona, Spain",Spain,41.40815,2.14824
8215879,"Park Guell Ático- 2 bdr, large terrace and ac",8023,"Barcelona, Spain",Spain,41.4083,2.14819
8216455,SF 33 - Sagrada Familia -3brd/2bath,8025,"Barcelona, Spain",Spain,41.40465,2.17087
8216543,Sant Antoni B22 - 3b/2bath + ac,8015,"Barcelona, Spain",Spain,41.37634,2.1618
8217664,38 St. Antoni Market- 3bdr Terrace 2º1º,8015,"Barcelona, Spain",Spain,41.37764,2.16417
8217809,Suites  Rooftop - 1bd with terrace,8015,"Barcelona, Spain",Spain,41.37756,2.16404
8222453,Liceo apartment by Las Ramblas,8001,"Barcelona, Spain",Spain,41.3791,2.17234
8222946,Doble room in new central apartment,8002,"Barcelona, Spain",Spain,41.38576,2.17151
8249976,Barcelona's Heart,8001,"Barcelona, Spain",Spain,41.37904,2.17246
8252969,Ensuite room with 50m2 terrace,8002,"Barcelona, Spain",Spain,41.38633,2.17394
8260935,D3 - Centro Ciudad / Pº de Gracia,8037,"Barcelona, Spain",Spain,41.39658,2.16211
8261020,D4 Pº de Gracia - 4hab + 2 baños PASEO4,8037,"Barcelona, Spain",Spain,41.39696,2.16228
8261477,Apartment next to the Ramblas,8010,"Barcelona, Spain",Spain,41.38717,2.17271
8261655,Precioso Apartamento en Gracia 1hab PIMA,8024,"Barcelona, Spain",Spain,41.40677,2.16267
8261951,Sant Antoni Market B31 - 3h / 2b,8015,"Barcelona, Spain",Spain,41.37669,2.16254
8262126,Sant Antoni Market B32-3h/2b  + ac,8015,"Barcelona, Spain",Spain,41.37676,2.16337
8269439,SF 52 - 2hab enfrente Sagrada Familia,8025,"Barcelona, Spain",Spain,41.40292,2.17339
8269705,SF 53 -3hab/2 baños SAGRADA FAMILIA,8025,"Barcelona, Spain",Spain,41.40312,2.17297
8271873,Double room with terrace in attic!,8031,"Barcelona, Spain",Spain,41.4309,2.1731
8278517,fdl2 ACOMODIS GREAT LOCATION RIGHT IN EL BORN!!!!,8003,"Barcelona, Spain",Spain,41.38536,2.17989
8284503,Habitación doble luminosa Paral-lel,8001,"Barcelona, Spain",Spain,41.37653,2.17024
8284845,Nice room in Gràcia near Park Güell,8024,"Barcelona, Spain",Spain,41.4084,2.1578
8291563,Mexican Room,8037,"Barcelona, Spain",Spain,41.39971,2.16478
8292945,Stunning and modern white apartment,8025,"Barcelona, Spain",Spain,41.40592,2.1681
8299987,Fantastic and central apartment 12,8003,"Barcelona, Spain",Spain,41.38407,2.18046
8300001,Centrico con 3 habitaciones 13,8003,"Barcelona, Spain",Spain,41.38408,2.17953
8316729,Bunking bed in a cozy center appart,8001,"Barcelona, Spain",Spain,41.38198,2.16436
8320030,Cozy Room in the centre of BCN!,8015,"Barcelona, Spain",Spain,41.37385,2.15017
8336319,Central & Zen,8004,"Barcelona, Spain",Spain,41.37163,2.16464
8336775,Bright double room near La Rambla,8001,"Barcelona, Spain",Spain,41.37774,2.17193
8350921,sf5 5FLATS BY SAGRADA FAMILIA-GAUDI,8025,"Barcelona, Spain",Spain,41.40235,2.17231
8351864,Habitacion en centro Barcelona,8013,"Barcelona, Spain",Spain,41.3954,2.17476
8400059,Room in luminous flat,8012,"Barcelona, Spain",Spain,41.40103,2.15658
8401847,Cosy Getaway Refurbished in Sants - Wifi - ATU40,8028,"Barcelona, Spain",Spain,41.38043,2.13151
8420515,WIFI&COURTYARD! BARÇA stadium loft,8903,"L'Hospitalet de Llobregat, Spain",Spain,41.37313,2.12562
8433094,2 BLOCKS FROM EVERYWHERE. WIFI .NEW,8010,"Barcelona, Spain",Spain,41.38977,2.17467
8452200,Cosy room with bathroom&breakfast,8011,"Barcelona, Spain",Spain,41.38469,2.16249
8455108,NEW!Comfortable room in sunny apartment. Centric,8015,"Barcelona, Spain",Spain,41.38106,2.1507
8485015,Habitación en Barcelona en Sants,8029,"Barcelona, Spain",Spain,41.38342,2.14042
8492571,VINTAGE STYLE PARAL.LEL,8015,"Barcelona, Spain",Spain,41.37568,2.15987
8497118,In the hearth of Poble Sec,8004,"Barcelona, Spain",Spain,41.37199,2.16829
8502828,"Habitación grande luminosa, baño privado completo.",8028,"Barcelona, Spain",Spain,41.37667,2.12434
8521278,RENT TO GIRLS NO SMOKING,"08004
08004","Barcelona , Spain",Spain,41.37353,2.1669
8537109,Library Room 1 Rambla Catalunya,,"Barcelona, Spain",Spain,41.39898,2.15765
8543610,Central double room + rooftop,8009,"Barcelona, Spain",Spain,41.39408,2.17357
8553780,dip3 MODERN 3 BED FLAT NEXT OLD TOWN,8011,"Barcelona, Spain",Spain,41.38474,2.15948
8553863,Confortable apartment in BCN- WIFI,8004,"Barcelona, Spain",Spain,41.37471,2.16183
8578771,Doble Mini-Duplex Privado Gracia,8025,"Barcelona, Spain",Spain,41.40783,2.1625
8580854,Precioso apartamento rehabilitado en Eixample,8013,"Barcelona, Spain",Spain,41.40049,2.17496
8586919,Haz tu visita a Barcelona Especial por pocos Eu!,,"Barcelona, Spain",Spain,41.44977,2.17675
8591619,Bonito apartamento en Barcelona,8024,"Barcelona, Spain",Spain,41.4078,2.16279
8626546,Library Room 2 Catalunya Rambla,8012,"Barcelona, Spain",Spain,41.39719,2.15723
8627926,Lolita Room Rambla Catalunya,8012,"Barcelona, Spain",Spain,41.39849,2.15797
8640260,Individual Room,8025,"Barcelona, Spain",Spain,41.40518,2.17223
8645348,Posh suite with bathroom 7,8011,"Barcelona, Spain",Spain,41.38497,2.16269
8659814,BRAND-NEW 1 BD APT SAGRADA FAMILIA 11,8013,"Barcelona, Spain",Spain,41.4073,2.17953
8661298,Rambla A -ideal for expads and couples! Free wifi Gorgeous views of Rambla,8002,"Barcelona, Spain",Spain,41.38483,2.17069
8662474,Rambla D - Monthly rental Rambla / Plaça Catalunya,8002,"Barcelona, Spain",Spain,41.38568,2.16997
8662791,Rambla F - Plaça Catalunya,8002,"Barcelona, Spain",Spain,41.38379,2.17076
8664975,Habitación doble cerca de Glories,8018,"Barcelona, Spain",Spain,41.4085,2.19212
8666346,BCN Center big room with balcony!,8009,"Barcelona, Spain",Spain,41.39898,2.17213
8667017,Quiet apartment in Gracia-Art flat,8041,"Barcelona, Spain",Spain,41.4193,2.17404
8667979,Brand new apartment in Poble Sec area by Montjuic,8004,"Barcelona, Spain",Spain,41.37258,2.15999
8686952,fdl1 BEST PRICE! SEVERAL HAPPY APARTMENTS EL BORN!,8003,"Barcelona, Spain",Spain,41.38491,2.18027
8687504,fnt1 BESTPRICE! HAPPYFLAT! OLDTOWN! IDEALLOCATION!,8004,"Barcelona, Spain",Spain,41.37296,2.16567
8713265,Green Double Room Rambla Catalunya,8012,"Barcelona, Spain",Spain,41.39863,2.15832
8723568,alquieler  habitacin con dos camas,8005,"Barcelona, Spain",Spain,41.38939,2.1936
8733152,Calm apartment in the heart of Bcn,8002,"Barcelona, Spain",Spain,41.38039,2.17703
8734083,a3fs LARGE GROUPFLAT CLOSE TO LA SAGRADA FAMILIA,8025,"Barcelona, Spain",Spain,41.40272,2.17208
8744377,Habitación en Barcelona-Sants,8029,"Barcelona, Spain",Spain,41.38472,2.13994
8745852,Shared room 3 Rambla Catalunya,8012,"Barcelona, Spain",Spain,41.39782,2.15686
8747669,sf00 NEW 1 BDR FLAT SAGRADA FAMILIA,8025,"Barcelona, Spain",Spain,41.40217,2.171
8752941,Un classico appartamento nel Gotico,8002,"Barcelona, Spain",Spain,41.38107,2.17701
8778827,LITERA 2 PERSONAS,8041,"Barcelona, Spain",Spain,41.41507,2.17833
8787168,DESIGN CLUB BCN,8011,"Barcelona, Spain",Spain,41.38894,2.15917
8803733,"STYLISH EIXAMPLE luxury in the center, big terrace",8007,"Barcelona, Spain",Spain,41.38824,2.16031
8804214,"Filosofia, top floor, market, metro",8003,"Barcelona, Spain",Spain,41.38027,2.18934
8806322,Cozy bedroom,8014,"Barcelona, Spain",Spain,41.37809,2.13636
8806793,Single bed room in Barceloneta,8003,"Barcelona, Spain",Spain,41.37719,2.18864
8809634,"Copernico, sea view, morning sun",8003,"Barcelona, Spain",Spain,41.37632,2.18927
8809782,"Curie, private terrace, sea view",8003,"Barcelona, Spain",Spain,41.3764,2.19065
8821781,Lucuma - Only 8 min. walking from Paseo de Gracia!,8021,"Barcelona, Spain",Spain,41.39349,2.14874
8821953,Grape - Only 8 min. walking from Paseo de Gracia!,8021,"Barcelona, Spain",Spain,41.39359,2.14723
8827248,,8013,"Barcelona, Spain",Spain,41.40462,2.18091
8851741,"NEW ideal family apartment, terace",8004,"Barcelona, Spain",Spain,41.37334,2.16337
8877394,Barcelona - Loft Paseo de gracia,8012,"Barcelona, Spain",Spain,41.39957,2.16175
8878715,Habitación amplia centro Barcelona,8004,"Barcelona, Spain",Spain,41.37345,2.16383
8882712,Cosy room with terrace,8025,"Barcelona, Spain",Spain,41.40578,2.16908
8884045,ROOM NEAR CONGRESS & OLD TOWN,8004,"Barcelona, Spain",Spain,41.37313,2.1693
8905754,Centrica habitacion plaza españa,8004,"Barcelona, Spain",Spain,41.37064,2.14314
